time,attacker,ability,toggle,level,target
00:15:16.797,hero_lone_druid,lone_druid_spirit_bear,cast,4,hero_lone_druid
00:15:18.863,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:15:20.930,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:15:22.796,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:15:23.096,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:15:25.229,hero_morphling,morphling_adaptive_strike_agi,cast,1,neutral_centaur_khan
00:15:25.728,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:15:25.928,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:15:29.661,hero_abaddon,abaddon_aphotic_shield,cast,3,hero_abaddon
00:15:37.126,hero_morphling,morphling_adaptive_strike_agi,cast,1,neutral_enraged_wildkin
00:15:39.058,hero_monkey_king,monkey_king_boundless_strike,cast,3,hero_monkey_king
00:15:39.425,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:15:39.592,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:15:42.491,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:15:42.724,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:15:43.058,hero_dazzle,dazzle_poison_touch,cast,3,hero_lone_druid
00:15:45.624,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:15:45.857,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:15:46.090,hero_abaddon,abaddon_aphotic_shield,cast,3,hero_lone_druid
00:15:47.190,hero_dark_willow,dark_willow_terrorize,cast,1,hero_dark_willow
00:15:48.989,hero_huskar,huskar_life_break,cast,1,hero_lone_druid
00:15:49.489,hero_abaddon,abaddon_death_coil,cast,1,hero_lone_druid
00:15:51.989,hero_huskar,huskar_inner_fire,cast,1,hero_huskar
00:15:52.589,hero_dazzle,dazzle_shadow_wave,cast,2,hero_huskar
00:15:53.555,hero_silencer,silencer_curse_of_the_silent,cast,3,hero_silencer
00:15:54.921,hero_dark_willow,dark_willow_cursed_crown,cast,1,hero_silencer
00:15:56.154,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:15:59.287,hero_pudge,pudge_rot,on,4,hero_pudge
00:15:59.287,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:15:59.787,hero_dark_willow,dark_willow_bedlam,cast,1,hero_dark_willow
00:16:00.053,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:16:00.087,hero_pudge,pudge_rot,off,4,hero_pudge
00:16:00.320,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:16:01.120,hero_silencer,silencer_last_word,cast,1,hero_dark_willow
00:16:03.019,hero_abaddon,abaddon_aphotic_shield,cast,3,hero_abaddon
00:16:03.219,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:16:05.085,hero_dazzle,dazzle_poison_touch,cast,3,hero_dark_willow
00:16:08.685,hero_morphling,morphling_waveform,cast,2,hero_morphling
00:16:11.751,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:16:12.117,hero_monkey_king,monkey_king_boundless_strike,cast,3,hero_monkey_king
00:16:13.717,hero_dazzle,dazzle_shadow_wave,cast,2,hero_dazzle
00:16:13.883,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:16:15.783,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:16:17.049,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:16:17.616,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:16:18.282,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:16:29.979,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:16:30.246,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:16:30.513,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:16:32.012,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:16:33.778,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:16:34.045,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:16:34.112,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:16:35.211,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:16:36.844,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:16:37.144,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:16:37.977,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:16:39.410,hero_morphling,morphling_adaptive_strike_agi,cast,1,neutral_polar_furbolg_ursa_warrior
00:16:39.844,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:16:39.977,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:16:44.942,hero_pudge,pudge_rot,on,4,hero_pudge
00:16:47.342,hero_pudge,pudge_rot,off,4,hero_pudge
00:16:54.573,hero_silencer,silencer_curse_of_the_silent,cast,3,hero_silencer
00:16:56.340,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:16:57.639,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:03.271,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:17:03.671,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:17:03.938,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:17:08.003,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:17:10.803,hero_huskar,huskar_life_break,cast,1,hero_lone_druid
00:17:11.569,hero_phoenix,phoenix_icarus_dive,cast,1,hero_phoenix
00:17:12.302,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:17:12.802,hero_pudge,pudge_rot,on,4,hero_pudge
00:17:13.302,hero_pudge,pudge_rot,off,4,hero_pudge
00:17:13.302,hero_phoenix,phoenix_icarus_dive_stop,cast,1,hero_phoenix
00:17:13.835,hero_huskar,huskar_inner_fire,cast,1,hero_huskar
00:17:13.869,hero_phoenix,phoenix_sun_ray,cast,2,hero_phoenix
00:17:14.169,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:17:17.201,hero_dazzle,dazzle_poison_touch,cast,3,hero_dark_willow
00:17:17.468,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:17:17.701,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:17:17.734,hero_phoenix,phoenix_sun_ray_stop,cast,2,hero_phoenix
00:17:18.101,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:17:18.434,hero_dark_willow,dark_willow_bramble_maze,cast,1,hero_dark_willow
00:17:19.034,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:17:19.467,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:17:21.933,hero_abaddon,abaddon_death_coil,cast,1,hero_huskar
00:17:24.533,hero_dazzle,dazzle_shadow_wave,cast,2,creep_goodguys_melee
00:17:26.066,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:27.099,hero_pudge,pudge_rot,on,4,hero_pudge
00:17:27.165,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:27.732,hero_pudge,pudge_rot,off,4,hero_pudge
00:17:33.264,hero_huskar,huskar_life_break,cast,1,hero_monkey_king
00:17:34.797,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:17:35.497,hero_monkey_king,monkey_king_mischief,cast,1,hero_monkey_king
00:17:37.630,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:37.730,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:38.796,hero_huskar,huskar_inner_fire,cast,1,hero_huskar
00:17:40.096,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:40.229,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:40.662,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:40.795,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:42.328,hero_pudge,pudge_rot,on,4,hero_pudge
00:17:44.395,hero_pudge,pudge_rot,off,4,hero_pudge
00:17:45.528,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:45.694,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:48.160,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:48.294,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:48.960,hero_dazzle,dazzle_poison_touch,cast,3,neutral_satyr_hellcaller
00:17:50.293,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:50.426,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:51.226,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:51.360,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:51.826,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:51.993,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:52.626,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:52.793,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:53.459,hero_lone_druid,lone_druid_spirit_bear,cast,4,hero_lone_druid
00:17:55.725,hero_dazzle,dazzle_shadow_wave,cast,2,hero_dazzle
00:17:56.625,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:56.758,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:57.391,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:57.558,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:58.591,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:17:58.724,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:17:59.424,hero_pudge,pudge_rot,on,4,hero_pudge
00:18:04.356,hero_pudge,pudge_rot,off,4,hero_pudge
00:18:05.723,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:05.823,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:07.756,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:07.922,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:11.088,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:11.255,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:14.321,hero_morphling,morphling_adaptive_strike_agi,cast,1,neutral_satyr_soulstealer
00:18:14.887,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:15.020,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:15.887,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:16.020,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:16.753,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:16.887,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:17.320,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:17.420,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:18.353,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:18.520,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:18.586,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:18:19.386,hero_silencer,silencer_curse_of_the_silent,cast,3,hero_silencer
00:18:19.586,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:19.786,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:20.419,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:20.586,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:21.119,hero_pudge,pudge_rot,on,4,hero_pudge
00:18:21.419,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:21.586,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:21.619,hero_pudge,pudge_rot,off,4,hero_pudge
00:18:21.819,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:18:22.685,hero_dark_willow,dark_willow_bramble_maze,cast,2,hero_dark_willow
00:18:23.952,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:24.018,hero_abaddon,abaddon_death_coil,cast,1,hero_dazzle
00:18:24.085,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:24.318,hero_dark_willow,dark_willow_cursed_crown,cast,1,hero_dazzle
00:18:24.885,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:18:26.518,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:18:27.351,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:27.484,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:30.150,hero_abaddon,abaddon_aphotic_shield,cast,3,hero_abaddon
00:18:31.450,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:18:32.016,hero_dazzle,dazzle_poison_touch,cast,3,hero_abaddon
00:18:33.449,hero_morphling,morphling_waveform,cast,3,hero_morphling
00:18:34.549,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:18:34.682,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:18:35.049,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:18:36.182,hero_morphling,morphling_adaptive_strike_str,cast,1,hero_abaddon
00:18:36.449,hero_dark_willow,dark_willow_terrorize,cast,1,hero_dark_willow
00:18:41.181,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:41.547,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:18:42.347,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:42.547,hero_dazzle,dazzle_shadow_wave,cast,2,hero_morphling
00:18:46.113,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:18:46.546,hero_phoenix,phoenix_sun_ray,cast,3,hero_phoenix
00:18:48.746,hero_morphling,morphling_adaptive_strike_agi,cast,1,creep_badguys_ranged
00:18:49.512,hero_huskar,huskar_life_break,cast,1,hero_monkey_king
00:18:50.645,hero_huskar,huskar_inner_fire,cast,3,hero_huskar
00:18:51.178,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:51.612,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:52.078,hero_monkey_king,monkey_king_mischief,cast,1,hero_monkey_king
00:18:52.345,hero_monkey_king,monkey_king_untransform,cast,1,hero_monkey_king
00:18:52.611,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:52.745,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:52.978,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_abaddon
00:18:54.844,hero_silencer,silencer_curse_of_the_silent,cast,3,hero_silencer
00:18:58.010,hero_dark_willow,dark_willow_bramble_maze,cast,2,hero_dark_willow
00:18:58.277,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:18:58.410,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:18:58.776,hero_dark_willow,dark_willow_cursed_crown,cast,1,hero_silencer
00:18:59.476,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:00.476,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:00.476,hero_silencer,silencer_last_word,cast,1,hero_dark_willow
00:19:01.842,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:01.976,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:03.075,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:03.209,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:04.375,hero_abaddon,abaddon_death_coil,cast,1,hero_pudge
00:19:04.542,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:04.675,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:04.775,hero_pudge,pudge_meat_hook,cast,2,hero_pudge
00:19:05.808,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:05.908,hero_pudge,pudge_rot,on,4,hero_pudge
00:19:05.941,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:07.141,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:07.274,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:09.840,hero_dark_willow,dark_willow_bedlam,cast,1,hero_dark_willow
00:19:10.907,hero_dazzle,dazzle_poison_touch,cast,3,hero_dark_willow
00:19:11.873,hero_morphling,morphling_waveform,cast,3,hero_morphling
00:19:13.473,hero_silencer,silencer_curse_of_the_silent,cast,3,hero_silencer
00:19:15.506,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:15.606,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:17.172,hero_dazzle,dazzle_shadow_wave,cast,2,hero_silencer
00:19:17.705,hero_abaddon,abaddon_death_coil,cast,1,hero_silencer
00:19:18.272,hero_silencer,silencer_global_silence,cast,1,hero_silencer
00:19:21.071,hero_morphling,morphling_adaptive_strike_agi,cast,1,hero_abaddon
00:19:22.937,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:19:23.304,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:19:28.269,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:19:28.436,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:30.002,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:19:30.269,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:19:30.469,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:19:35.601,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:19:35.967,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:19:36.201,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:19:36.567,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:19:36.834,hero_dazzle,dazzle_poison_touch,cast,3,hero_lone_druid
00:19:37.300,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:19:37.767,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:19:38.333,hero_dazzle,dazzle_shadow_wave,cast,2,creep_goodguys_melee
00:19:38.600,hero_phoenix,phoenix_icarus_dive,cast,1,hero_phoenix
00:19:38.900,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:19:39.067,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:19:39.367,hero_phoenix,ability_capture,cast,1,#DOTA_OutpostName_South
00:19:39.533,hero_phoenix,ability_capture,cast,1,#DOTA_OutpostName_South
00:19:41.433,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:42.166,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:43.532,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:19:43.765,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:19:44.665,hero_huskar,huskar_life_break,cast,1,creep_badguys_ranged
00:19:46.032,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:19:46.165,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:19:46.931,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:19:47.764,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:19:48.364,hero_huskar,huskar_inner_fire,cast,3,hero_huskar
00:19:48.831,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:48.997,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:49.497,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:49.964,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:50.864,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:19:52.163,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:19:54.063,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:54.396,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:54.563,hero_dazzle,dazzle_poison_touch,cast,3,neutral_dark_troll_warlord
00:19:54.763,hero_lone_druid,lone_druid_spirit_bear,cast,4,hero_lone_druid
00:19:58.229,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:19:58.895,hero_dark_willow,dark_willow_bramble_maze,cast,2,hero_dark_willow
00:19:59.195,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:19:59.995,hero_dark_willow,dark_willow_cursed_crown,cast,1,hero_dazzle
00:20:00.628,hero_dazzle,dazzle_shadow_wave,cast,2,hero_dazzle
00:20:00.895,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:20:01.494,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:20:01.894,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:20:02.061,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:20:02.294,hero_dark_willow,dark_willow_bedlam,cast,1,hero_dark_willow
00:20:02.694,hero_monkey_king,monkey_king_primal_spring,cast,1,hero_monkey_king
00:20:03.661,hero_monkey_king,monkey_king_primal_spring_early,cast,1,hero_monkey_king
00:20:04.894,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:20:05.060,hero_abaddon,abaddon_death_coil,cast,1,hero_dazzle
00:20:05.793,hero_silencer,silencer_curse_of_the_silent,cast,3,hero_silencer
00:20:06.593,hero_silencer,silencer_last_word,cast,1,hero_dark_willow
00:20:06.660,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:20:07.326,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:20:09.293,hero_pudge,ability_capture,cast,1,#DOTA_OutpostName_South
00:20:09.459,hero_pudge,ability_capture,cast,1,#DOTA_OutpostName_South
00:20:09.526,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_dark_willow
00:20:10.126,hero_pudge,ability_capture,cast,1,#DOTA_OutpostName_South
00:20:10.192,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:10.559,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:11.092,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:20:11.392,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:20:11.725,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:20:11.925,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:20:12.158,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:20:12.725,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:12.925,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:14.358,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:20:17.057,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:18.057,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:19.290,hero_pudge,pudge_meat_hook,cast,2,hero_pudge
00:20:20.790,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:20:20.956,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:20:21.523,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:20:24.689,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:20:24.922,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:20:25.855,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:26.188,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:29.121,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:29.354,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:30.187,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:30.487,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:33.120,hero_silencer,silencer_curse_of_the_silent,cast,3,hero_silencer
00:20:36.419,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:36.752,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:38.885,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:39.019,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:39.652,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:39.818,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:42.251,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:42.418,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:43.151,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:43.551,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:43.717,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:45.784,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:45.950,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:48.850,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:49.016,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:49.416,hero_pudge,pudge_rot,on,4,hero_pudge
00:20:49.549,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:50.116,hero_pudge,pudge_rot,off,4,hero_pudge
00:20:50.482,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:50.616,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:53.348,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:53.482,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:53.748,hero_pudge,pudge_rot,on,4,hero_pudge
00:20:53.948,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:54.082,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:54.415,hero_pudge,pudge_rot,off,4,hero_pudge
00:20:54.548,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:20:55.415,hero_abaddon,abaddon_death_coil,cast,1,hero_huskar
00:20:55.715,hero_phoenix,phoenix_icarus_dive,cast,1,hero_phoenix
00:20:56.548,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:56.648,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:20:56.714,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:57.281,hero_phoenix,phoenix_icarus_dive_stop,cast,1,hero_phoenix
00:20:57.581,hero_phoenix,phoenix_sun_ray,cast,4,hero_phoenix
00:20:57.614,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:20:57.614,hero_silencer,silencer_curse_of_the_silent,cast,3,hero_silencer
00:20:57.714,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:20:57.881,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:20:58.547,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:20:58.914,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_abaddon
00:20:58.947,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:20:59.380,hero_silencer,silencer_last_word,cast,1,hero_abaddon
00:20:59.447,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:20:59.647,hero_pudge,pudge_rot,on,4,hero_pudge
00:21:00.413,hero_pudge,pudge_rot,off,4,hero_pudge
00:21:00.780,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:21:01.380,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:21:03.146,hero_abaddon,abaddon_death_coil,cast,1,hero_huskar
00:21:03.179,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:03.313,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:21:04.546,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:21:04.779,hero_dark_willow,dark_willow_bramble_maze,cast,3,hero_dark_willow
00:21:05.379,hero_monkey_king,monkey_king_primal_spring,cast,1,hero_monkey_king
00:21:05.779,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:21:06.945,hero_morphling,morphling_adaptive_strike_agi,cast,1,hero_phoenix
00:21:07.712,hero_pudge,pudge_meat_hook,cast,2,hero_pudge
00:21:07.778,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:21:07.878,hero_dark_willow,dark_willow_cursed_crown,cast,1,hero_morphling
